object,split,label,image,height,width,aspect_ratio,mean_r,mean_g,mean_b,brightness_mean,brightness_std,contrast
cashew,train,anomaly,cashew/Data/Images/Anomaly/030.JPG,1176,1274,1.0833333333333333,76.52342039641603,61.382556947425755,43.36696381849443,63.87579227138265,56.81898530299502,56.81898530299502
cashew,test,anomaly,cashew/Data/Images/Anomaly/015.JPG,1176,1274,1.0833333333333333,73.91508412627218,59.464152890355514,41.20047336045878,61.71472623586326,56.34323811702269,56.34323811702269
cashew,train,anomaly,cashew/Data/Images/Anomaly/061.JPG,1176,1274,1.0833333333333333,77.64574990121638,64.42780785783701,47.041265525048324,66.41406024733284,60.81507151228546,60.81507151228546
cashew,test,anomaly,cashew/Data/Images/Anomaly/093.JPG,1176,1274,1.0833333333333333,73.92075884513932,60.738107919777015,43.34564190668418,62.70670674078109,59.827489522179874,59.827489522179874
cashew,test,anomaly,cashew/Data/Images/Anomaly/049.JPG,1176,1274,1.0833333333333333,74.62912221403475,61.420632695778465,44.71223461912238,63.47539620243702,58.7084872014522,58.7084872014522
cashew,train,anomaly,cashew/Data/Images/Anomaly/045.JPG,1176,1274,1.0833333333333333,73.4290406507972,59.45345422313353,42.32958689755337,61.68090619293243,57.826724221522376,57.826724221522376
cashew,train,anomaly,cashew/Data/Images/Anomaly/079.JPG,1176,1274,1.0833333333333333,76.43683921763368,62.68669237710783,44.80923480067066,64.78205795662063,60.10193492771023,60.10193492771023
cashew,train,anomaly,cashew/Data/Images/Anomaly/037.JPG,1176,1274,1.0833333333333333,73.7290738901526,61.53502213287199,45.254861756319485,63.32335017994639,60.66152635395041,60.66152635395041
cashew,train,anomaly,cashew/Data/Images/Anomaly/088.JPG,1176,1274,1.0833333333333333,75.35778361580111,60.55069535663559,42.419752987537244,62.912270127831356,62.853541571324484,62.853541571324484
cashew,train,anomaly,cashew/Data/Images/Anomaly/052.JPG,1176,1274,1.0833333333333333,75.84426627793975,60.95579766443469,42.99069965505826,63.377779958137104,61.171155569530676,61.171155569530676
cashew,train,anomaly,cashew/Data/Images/Anomaly/065.JPG,1176,1274,1.0833333333333333,76.42777114770556,62.893792917480965,45.36974244171766,64.95957013103515,61.48433398445307,61.48433398445307
cashew,train,anomaly,cashew/Data/Images/Anomaly/099.JPG,1176,1274,1.0833333333333333,90.64998358055938,76.23254733604588,54.450226401392584,78.04054333664392,69.71815559600098,69.71815559600098
cashew,test,anomaly,cashew/Data/Images/Anomaly/012.JPG,1176,1274,1.0833333333333333,76.00759499247108,62.00757363384914,43.85767215049285,64.1490765065838,57.68920193555408,57.68920193555408
cashew,test,anomaly,cashew/Data/Images/Anomaly/060.JPG,1176,1274,1.0833333333333333,75.18103367720715,60.71139629321116,42.557323871463815,62.9870506679909,57.815442103206166,57.815442103206166
cashew,test,anomaly,cashew/Data/Images/Anomaly/085.JPG,1176,1274,1.0833333333333333,73.01771297215903,60.157627297386775,42.941754370508015,62.054302293915995,59.320914813735286,59.320914813735286
cashew,test,anomaly,cashew/Data/Images/Anomaly/062.JPG,1176,1274,1.0833333333333333,73.64213562190967,61.45650383387264,45.32101474812845,63.273565234571066,61.007845156399696,61.007845156399696
cashew,test,anomaly,cashew/Data/Images/Anomaly/077.JPG,1176,1274,1.0833333333333333,76.54367504458612,60.398916316919234,41.17349274874785,63.061065635045225,55.86383099637181,55.86383099637181
cashew,train,anomaly,cashew/Data/Images/Anomaly/024.JPG,1176,1274,1.0833333333333333,71.71521080959856,58.457725947521865,41.51725643161503,60.49560145879388,58.85339370105487,58.85339370105487
cashew,test,anomaly,cashew/Data/Images/Anomaly/022.JPG,1176,1274,1.0833333333333333,73.55099571225665,58.36936733091981,40.13699486859108,60.83801554373712,54.798257277517216,54.798257277517216
cashew,test,anomaly,cashew/Data/Images/Anomaly/069.JPG,1176,1274,1.0833333333333333,74.88010270827326,60.82206732771601,42.69831613964267,62.98026129604118,58.061867048099565,58.061867048099565
cashew,train,anomaly,cashew/Data/Images/Anomaly/096.JPG,1176,1274,1.0833333333333333,81.37301298070248,63.77198402909044,41.51914933948461,66.49352566772392,58.74749731946446,58.74749731946446
cashew,test,anomaly,cashew/Data/Images/Anomaly/057.JPG,1176,1274,1.0833333333333333,73.45833333333333,60.04624408633155,42.10285911852967,62.0146366631425,57.99925845079164,57.99925845079164
cashew,train,anomaly,cashew/Data/Images/Anomaly/086.JPG,1176,1274,1.0833333333333333,73.34657701385106,59.997772696205644,42.573489678445945,62.00831250867694,57.629355365318816,57.629355365318816
chewinggum,train,normal,chewinggum/Data/Images/Normal/492.JPG,1118,1342,1.2003577817531306,69.9420450879658,64.6532822876704,56.69138724409407,65.35510705459238,73.08184164068884,73.08184164068884
chewinggum,train,normal,chewinggum/Data/Images/Normal/226.JPG,1118,1342,1.2003577817531306,71.12041942045755,65.87302480211363,57.756998339060864,66.50760486177947,75.37654018109474,75.37654018109474
chewinggum,train,normal,chewinggum/Data/Images/Normal/175.JPG,1118,1342,1.2003577817531306,71.70784333851432,66.0708278568553,57.98732967375743,66.83752456083756,75.60382217982229,75.60382217982229
chewinggum,train,normal,chewinggum/Data/Images/Normal/104.JPG,1118,1342,1.2003577817531306,70.92633281701143,65.4706836244198,57.43039851875155,66.18179018846193,74.65200769974336,74.65200769974336
chewinggum,train,normal,chewinggum/Data/Images/Normal/422.JPG,1118,1342,1.2003577817531306,72.03810628944063,65.71794160852491,57.06691145301515,66.59947572442807,73.70239162653363,73.70239162653363
chewinggum,train,normal,chewinggum/Data/Images/Normal/010.JPG,1118,1342,1.2003577817531306,68.72130081127412,64.05896867143531,56.507492221846015,64.65207990636888,74.367483020912,74.367483020912
chewinggum,test,normal,chewinggum/Data/Images/Normal/055.JPG,1118,1342,1.2003577817531306,70.00282799548907,64.62393058714065,56.560794238167475,65.3227560658937,73.47449135758829,73.47449135758829
chewinggum,train,normal,chewinggum/Data/Images/Normal/100.JPG,1118,1342,1.2003577817531306,71.33079082564404,65.62674591896857,57.1794900676906,66.34569928736913,73.876269789906,73.876269789906
chewinggum,train,normal,chewinggum/Data/Images/Normal/031.JPG,1118,1342,1.2003577817531306,70.73079789063395,65.04673557475692,56.81560043083108,65.80020475140567,73.6009282467447,73.6009282467447
chewinggum,train,normal,chewinggum/Data/Images/Normal/475.JPG,1118,1342,1.2003577817531306,72.26823500555868,67.11974558038226,59.04412886008387,67.7571636331644,73.59133943524367,73.59133943524367
chewinggum,train,normal,chewinggum/Data/Images/Normal/067.JPG,1118,1342,1.2003577817531306,70.5602863587042,65.66753290552376,57.87632068655706,66.28207172164473,76.70929643981778,76.70929643981778
chewinggum,train,normal,chewinggum/Data/Images/Normal/109.JPG,1118,1342,1.2003577817531306,68.6608005033472,63.7502552727486,55.66041192890221,64.342485383469,74.25510288124991,74.25510288124991
chewinggum,test,normal,chewinggum/Data/Images/Normal/085.JPG,1118,1342,1.2003577817531306,70.62652530466103,65.39763496130251,57.063618234605656,66.03340340559174,74.838980396307,74.838980396307
chewinggum,train,normal,chewinggum/Data/Images/Normal/173.JPG,1118,1342,1.2003577817531306,71.75625918115433,66.28892276233107,57.92328554023179,66.97508591294333,74.63606907955386,74.63606907955386
chewinggum,test,normal,chewinggum/Data/Images/Normal/257.JPG,1118,1342,1.2003577817531306,71.87537491102111,66.27010989391852,57.92121336536129,66.98412110192514,73.98767432963398,73.98767432963398
chewinggum,test,normal,chewinggum/Data/Images/Normal/266.JPG,1118,1342,1.2003577817531306,74.19636406292906,68.3841188357963,59.896515893561265,69.14951518173021,76.1623446316353,76.1623446316353
chewinggum,test,normal,chewinggum/Data/Images/Normal/391.JPG,1118,1342,1.2003577817531306,69.84474151468052,64.40609828600678,56.307174430601805,65.10907744561958,74.61796304172883,74.61796304172883
chewinggum,train,normal,chewinggum/Data/Images/Normal/336.JPG,1118,1342,1.2003577817531306,72.37184441559204,66.68002394098467,58.280479432881265,67.41390709938175,74.38083596940655,74.38083596940655
chewinggum,test,normal,chewinggum/Data/Images/Normal/036.JPG,1118,1342,1.2003577817531306,69.57058458125938,64.38619767575162,56.38733607223885,65.0521202967829,74.24365213972413,74.24365213972413
chewinggum,test,normal,chewinggum/Data/Images/Normal/206.JPG,1118,1342,1.2003577817531306,70.616573000008,65.45627371103924,57.36764807818944,66.09028990452933,74.58832648044562,74.58832648044562
chewinggum,test,normal,chewinggum/Data/Images/Normal/389.JPG,1118,1342,1.2003577817531306,70.24625422233123,64.72895299515582,56.46252756012573,65.42495647699613,73.80407138327118,73.80407138327118
chewinggum,test,normal,chewinggum/Data/Images/Normal/253.JPG,1118,1342,1.2003577817531306,71.36954896038007,65.62595077434955,57.33886557590332,66.3908239111251,73.62160248941161,73.62160248941161
chewinggum,train,normal,chewinggum/Data/Images/Normal/252.JPG,1118,1342,1.2003577817531306,71.26913612502632,65.59435493976096,57.28255094124328,66.33706000442561,73.28379508995356,73.28379508995356
chewinggum,train,normal,chewinggum/Data/Images/Normal/399.JPG,1118,1342,1.2003577817531306,72.75204418151425,66.77708823772491,58.222375222947086,67.57195092364745,74.60584224875657,74.60584224875657
chewinggum,train,normal,chewinggum/Data/Images/Normal/269.JPG,1118,1342,1.2003577817531306,71.01834831200061,65.34310190381483,57.07534611785469,66.09725158562368,73.8288842353278,73.8288842353278
chewinggum,test,normal,chewinggum/Data/Images/Normal/011.JPG,1118,1342,1.2003577817531306,70.43354110624412,65.16540874299166,57.18275662576082,65.8497036703289,73.8996452872951,73.8996452872951
chewinggum,test,normal,chewinggum/Data/Images/Normal/136.JPG,1118,1342,1.2003577817531306,71.66184625515544,66.24401608684872,58.07578401392736,66.93544665399412,74.66218529480525,74.66218529480525
chewinggum,test,normal,chewinggum/Data/Images/Normal/280.JPG,1118,1342,1.2003577817531306,71.4276918278062,65.73880932258744,57.5473580936791,66.50857596463773,74.58103727165576,74.58103727165576
chewinggum,train,normal,chewinggum/Data/Images/Normal/398.JPG,1118,1342,1.2003577817531306,70.80437176243505,65.09458955074662,56.6277770075902,65.83156530850012,74.017053530081,74.017053530081
chewinggum,test,normal,chewinggum/Data/Images/Normal/275.JPG,1118,1342,1.2003577817531306,71.27666100578796,65.69627874984337,57.4223637590012,66.41954509463088,74.43724147570636,74.43724147570636
chewinggum,train,normal,chewinggum/Data/Images/Normal/164.JPG,1118,1342,1.2003577817531306,69.77454017579828,64.43982761424621,56.17120603376799,65.08820239996375,73.14962288335984,73.14962288335984
chewinggum,train,normal,chewinggum/Data/Images/Normal/404.JPG,1118,1342,1.2003577817531306,71.00894787637067,65.19393397300374,56.96499230849212,65.97852976226976,74.17235564876043,74.17235564876043
chewinggum,test,normal,chewinggum/Data/Images/Normal/228.JPG,1118,1342,1.2003577817531306,73.53920336240199,68.0825424099347,59.71368928440983,68.7477725286532,77.20924650579194,77.20924650579194
chewinggum,train,normal,chewinggum/Data/Images/Normal/304.JPG,1118,1342,1.2003577817531306,70.49321960921274,65.41152366505015,57.246482834740554,66.01476849494387,75.96477490880493,75.96477490880493
chewinggum,train,normal,chewinggum/Data/Images/Normal/462.JPG,1118,1342,1.2003577817531306,70.2717495047842,65.20308713398687,57.30062265222387,65.83844900810207,73.05859333418636,73.05859333418636
chewinggum,test,normal,chewinggum/Data/Images/Normal/425.JPG,1118,1342,1.2003577817531306,72.47665287438448,66.20234864258883,57.74845436683027,67.0824837571883,74.08222836086784,74.08222836086784
chewinggum,train,normal,chewinggum/Data/Images/Normal/421.JPG,1118,1342,1.2003577817531306,70.84717493714825,64.76531569840758,56.56680747769196,65.63782062390526,73.98908092285545,73.98908092285545
chewinggum,train,normal,chewinggum/Data/Images/Normal/415.JPG,1118,1342,1.2003577817531306,69.63935959199017,64.58703601012026,57.12989450503747,65.28055874739061,74.24554395373173,74.24554395373173
chewinggum,train,normal,chewinggum/Data/Images/Normal/075.JPG,1118,1342,1.2003577817531306,71.77182148770025,66.35270695754875,58.053907206023105,67.02271061001522,75.03540911181311,75.03540911181311
chewinggum,train,normal,chewinggum/Data/Images/Normal/089.JPG,1118,1342,1.2003577817531306,68.09335717656343,63.43268864189566,55.87575148831344,64.02106300104775,73.52422066068922,73.52422066068922
chewinggum,test,normal,chewinggum/Data/Images/Normal/246.JPG,1118,1342,1.2003577817531306,71.64463167408269,66.09281930421847,57.74708935745916,66.78536027449485,74.0487616564506,74.0487616564506
chewinggum,train,normal,chewinggum/Data/Images/Normal/405.JPG,1118,1342,1.2003577817531306,70.4494446651328,65.07730032072388,56.573641189157776,65.71324205721842,74.22836262065186,74.22836262065186
chewinggum,test,normal,chewinggum/Data/Images/Normal/403.JPG,1118,1342,1.2003577817531306,71.36197675751622,65.29623769292088,57.09039387985251,66.1368348578604,73.0939018472603,73.0939018472603
chewinggum,train,normal,chewinggum/Data/Images/Normal/409.JPG,1118,1342,1.2003577817531306,71.29909301525771,65.50815473127712,57.02051313155011,66.26247970481673,73.88142673889816,73.88142673889816
chewinggum,train,normal,chewinggum/Data/Images/Normal/411.JPG,1118,1342,1.2003577817531306,73.02753213237392,66.83610756380486,58.105594272292706,67.66668843927708,73.70402021125177,73.70402021125177
chewinggum,train,normal,chewinggum/Data/Images/Normal/459.JPG,1118,1342,1.2003577817531306,68.86783536707289,63.990147005110785,56.35858289632594,64.61631039566609,71.69683075733688,71.69683075733688
chewinggum,train,normal,chewinggum/Data/Images/Normal/071.JPG,1118,1342,1.2003577817531306,70.95679492067217,65.3672648358123,57.31350626118068,66.12260090271909,73.49545287580582,73.49545287580582
chewinggum,train,normal,chewinggum/Data/Images/Normal/412.JPG,1118,1342,1.2003577817531306,69.93849193124832,63.80213829251191,55.30918928574285,64.65141739693779,71.92797547739048,71.92797547739048
chewinggum,test,normal,chewinggum/Data/Images/Normal/381.JPG,1118,1342,1.2003577817531306,70.45729813457606,64.61213005446707,56.38823385916409,65.40473727568657,73.21608256642175,73.21608256642175
chewinggum,train,normal,chewinggum/Data/Images/Normal/073.JPG,1118,1342,1.2003577817531306,70.68673768092373,65.08080682184762,56.57537677724487,65.78255960585355,73.06199476733183,73.06199476733183
chewinggum,train,normal,chewinggum/Data/Images/Normal/077.JPG,1118,1342,1.2003577817531306,72.172833647481,66.63663823785822,57.99792182655317,67.30406183599092,74.27712636297527,74.27712636297527
chewinggum,train,normal,chewinggum/Data/Images/Normal/318.JPG,1118,1342,1.2003577817531306,71.16750691169295,65.51387737310345,57.10185715923421,66.24444731783656,73.22946081913054,73.22946081913054
chewinggum,train,normal,chewinggum/Data/Images/Normal/286.JPG,1118,1342,1.2003577817531306,71.84494746580145,65.54047372756865,56.91204687420852,66.42851563228993,72.28064869172195,72.28064869172195
chewinggum,test,normal,chewinggum/Data/Images/Normal/301.JPG,1118,1342,1.2003577817531306,69.89504224330759,64.52777074241047,56.45636235666735,65.2218380171106,75.1989901268734,75.1989901268734
chewinggum,train,normal,chewinggum/Data/Images/Normal/054.JPG,1118,1342,1.2003577817531306,67.31555644127127,62.77486076637811,54.93583656145608,63.29724012167779,73.15681791644198,73.15681791644198
chewinggum,train,normal,chewinggum/Data/Images/Normal/147.JPG,1118,1342,1.2003577817531306,72.19809098640589,66.4160772509991,57.897784925710965,67.16027729418884,74.45090212629023,74.45090212629023
chewinggum,train,normal,chewinggum/Data/Images/Normal/294.JPG,1118,1342,1.2003577817531306,69.66459560264364,64.52734084443959,56.3569046279683,65.17842298761094,75.18444968120454,75.18444968120454
chewinggum,train,normal,chewinggum/Data/Images/Normal/353.JPG,1118,1342,1.2003577817531306,73.08150398971978,67.4967547702012,59.138307841605595,68.21068599719,74.24389415901109,74.24389415901109
chewinggum,test,normal,chewinggum/Data/Images/Normal/061.JPG,1118,1342,1.2003577817531306,70.69088802924107,65.3484866258408,57.26306756529784,66.0333160929806,73.93487921243548,73.93487921243548
chewinggum,train,normal,chewinggum/Data/Images/Normal/135.JPG,1118,1342,1.2003577817531306,71.83025428631605,66.6111742813039,58.26571760302222,67.23314400049055,75.71550290992447,75.71550290992447
chewinggum,test,normal,chewinggum/Data/Images/Normal/032.JPG,1118,1342,1.2003577817531306,68.54932496020945,63.53127191146635,55.46059601854493,64.14690780054868,73.25047910754165,73.25047910754165
chewinggum,test,normal,chewinggum/Data/Images/Normal/017.JPG,1118,1342,1.2003577817531306,71.32908722996409,65.96186904974553,57.90322430143246,66.65894227769942,75.15655365233641,75.15655365233641
chewinggum,test,normal,chewinggum/Data/Images/Normal/281.JPG,1118,1342,1.2003577817531306,72.33684005662656,66.09295127289789,57.576023956980876,66.97580240956147,73.02323227938433,73.02323227938433
chewinggum,test,normal,chewinggum/Data/Images/Normal/048.JPG,1118,1342,1.2003577817531306,70.13320838520991,64.59740354955757,56.44204175542338,65.32391179160146,73.37051467100919,73.37051467100919
chewinggum,train,normal,chewinggum/Data/Images/Normal/320.JPG,1118,1342,1.2003577817531306,69.68719823828478,64.41976037687056,55.94011421289348,65.03832357120577,73.58107901295368,73.58107901295368
chewinggum,train,normal,chewinggum/Data/Images/Normal/047.JPG,1118,1342,1.2003577817531306,70.58695669561091,65.29545721148847,57.16669377134493,65.96785829496466,74.27245300274973,74.27245300274973
chewinggum,test,normal,chewinggum/Data/Images/Normal/371.JPG,1118,1342,1.2003577817531306,71.96967586359504,66.42341151033489,58.02856188797858,67.1320986485874,74.7212445898506,74.7212445898506
chewinggum,train,normal,chewinggum/Data/Images/Normal/379.JPG,1118,1342,1.2003577817531306,68.16625987432316,63.09663173273543,55.394674330625534,63.76836097566178,72.64264199269711,72.64264199269711
chewinggum,train,normal,chewinggum/Data/Images/Normal/385.JPG,1118,1342,1.2003577817531306,70.04083630818286,64.5643160689863,56.247353294818026,65.262599009835,73.56665899310018,73.56665899310018
chewinggum,test,normal,chewinggum/Data/Images/Normal/260.JPG,1118,1342,1.2003577817531306,72.28153784835065,66.7485570091365,58.8322651424062,67.4969213973217,75.25537786490474,75.25537786490474
chewinggum,test,normal,chewinggum/Data/Images/Normal/066.JPG,1118,1342,1.2003577817531306,70.59388038572179,65.33971070865847,57.331578638669754,66.0096910333281,74.6480068919738,74.6480068919738
chewinggum,train,normal,chewinggum/Data/Images/Normal/357.JPG,1118,1342,1.2003577817531306,72.17491781950417,66.58759121168576,58.170886776205116,67.2935429991282,74.12042971058247,74.12042971058247
chewinggum,train,normal,chewinggum/Data/Images/Normal/009.JPG,1118,1342,1.2003577817531306,69.45902639106986,64.61158218449488,57.09180487830888,65.24272705944456,74.66830863019017,74.66830863019017
chewinggum,train,normal,chewinggum/Data/Images/Normal/159.JPG,1118,1342,1.2003577817531306,70.73284073913125,65.44740581568641,57.14038601505243,66.09970966890525,74.31090786646594,74.31090786646594
chewinggum,test,normal,chewinggum/Data/Images/Normal/016.JPG,1118,1342,1.2003577817531306,71.30253753109263,66.1560569624809,58.13852179082831,66.79775333320892,75.408413205338,75.408413205338
chewinggum,test,normal,chewinggum/Data/Images/Normal/035.JPG,1118,1342,1.2003577817531306,70.37052606181466,64.82207156168269,56.52858854831786,65.53537093863056,73.17847343868561,73.17847343868561
chewinggum,train,normal,chewinggum/Data/Images/Normal/039.JPG,1118,1342,1.2003577817531306,69.36856652687761,64.62440780721376,57.08362615272642,65.23097984744953,74.80945467727398,74.80945467727398
chewinggum,train,normal,chewinggum/Data/Images/Normal/324.JPG,1118,1342,1.2003577817531306,71.9115409942707,66.25279067101408,57.6728669729051,66.96664858206985,73.94214574995576,73.94214574995576
chewinggum,test,normal,chewinggum/Data/Images/Normal/194.JPG,1118,1342,1.2003577817531306,71.33162062870412,65.28078202773209,56.88628632137973,66.1117221512761,73.09808194686471,73.09808194686471
chewinggum,train,normal,chewinggum/Data/Images/Normal/330.JPG,1118,1342,1.2003577817531306,70.8987347002978,65.65797517389207,57.414879535256965,66.28742045221267,74.86406287078086,74.86406287078086
chewinggum,train,normal,chewinggum/Data/Images/Normal/335.JPG,1118,1342,1.2003577817531306,73.36130624998334,67.66227015454999,59.31003508500649,68.41015065757726,75.17349323405283,75.17349323405283
chewinggum,train,normal,chewinggum/Data/Images/Normal/458.JPG,1118,1342,1.2003577817531306,67.94917672872305,63.19064342062817,55.76595887909269,63.82203823625859,72.30400743897142,72.30400743897142
chewinggum,test,normal,chewinggum/Data/Images/Normal/490.JPG,1118,1342,1.2003577817531306,70.53246362863214,65.00776215778122,56.7479278251295,65.72622897498994,72.55141866420773,72.55141866420773
chewinggum,train,normal,chewinggum/Data/Images/Normal/153.JPG,1118,1342,1.2003577817531306,73.59992028558555,67.91256608431598,59.459282330326936,68.63885971062868,75.83269322416731,75.83269322416731
chewinggum,test,normal,chewinggum/Data/Images/Normal/092.JPG,1118,1342,1.2003577817531306,70.35310419660401,65.01681467598357,56.69567356014173,65.66740093684432,73.99868426639335,73.99868426639335
chewinggum,train,normal,chewinggum/Data/Images/Normal/192.JPG,1118,1342,1.2003577817531306,71.28993785474914,66.03529495666362,57.71890004772201,66.67162326807771,75.33506393136234,75.33506393136234
chewinggum,train,normal,chewinggum/Data/Images/Normal/021.JPG,1118,1342,1.2003577817531306,69.31898429439413,64.0059979098294,56.34562797096156,64.73296670923435,74.81718338259105,74.81718338259105
chewinggum,test,normal,chewinggum/Data/Images/Normal/300.JPG,1118,1342,1.2003577817531306,72.95078568019856,66.94652069242233,58.49026097806121,67.75691902455151,74.84689034793396,74.84689034793396
chewinggum,test,normal,chewinggum/Data/Images/Normal/117.JPG,1118,1342,1.2003577817531306,70.60191581198062,64.87479704816724,56.35975795077968,65.61154486001989,72.71015086619376,72.71015086619376
chewinggum,test,normal,chewinggum/Data/Images/Normal/044.JPG,1118,1342,1.2003577817531306,70.52488676020891,64.73230819885414,56.7428956860905,65.54267587159315,72.9064125286245,72.9064125286245
chewinggum,test,normal,chewinggum/Data/Images/Normal/375.JPG,1118,1342,1.2003577817531306,71.83690804049172,65.96814422710344,57.57529679622703,66.74189459035055,73.92718494695576,73.92718494695576
chewinggum,test,normal,chewinggum/Data/Images/Normal/356.JPG,1118,1342,1.2003577817531306,72.12958991066121,66.49408273769691,58.28834289995174,67.23043930907065,74.0241064985039,74.0241064985039
chewinggum,test,normal,chewinggum/Data/Images/Normal/235.JPG,1118,1342,1.2003577817531306,71.89356459400302,65.91019664666253,57.83810309019992,66.76250836468145,73.0558699056189,73.0558699056189
chewinggum,test,normal,chewinggum/Data/Images/Normal/090.JPG,1118,1342,1.2003577817531306,69.71527757412241,64.68493210944602,56.54136684893452,65.2823136642237,75.0470193567483,75.0470193567483
chewinggum,test,normal,chewinggum/Data/Images/Normal/328.JPG,1118,1342,1.2003577817531306,72.70747675884924,66.89628661464346,58.33301896349933,67.65105614934056,74.3463659631837,74.3463659631837
chewinggum,test,normal,chewinggum/Data/Images/Normal/433.JPG,1118,1342,1.2003577817531306,71.33806843175886,66.00403637536691,57.47004310976862,66.636460946602,74.98543837973179,74.98543837973179
chewinggum,train,normal,chewinggum/Data/Images/Normal/200.JPG,1118,1342,1.2003577817531306,69.27242134533404,64.06597634161493,56.01264633193722,64.73071191103978,74.43216411256896,74.43216411256896
chewinggum,train,normal,chewinggum/Data/Images/Normal/045.JPG,1118,1342,1.2003577817531306,70.14059063315639,64.59183820373298,56.22858574898224,65.3054615038031,73.36252916434178,73.36252916434178
chewinggum,test,normal,chewinggum/Data/Images/Normal/493.JPG,1118,1342,1.2003577817531306,71.38261785869487,66.14758164062395,57.99248445035712,66.79796195036378,72.52864522586634,72.52864522586634
chewinggum,train,normal,chewinggum/Data/Images/Normal/098.JPG,1118,1342,1.2003577817531306,70.88720277054246,65.34394570355302,57.367027558792714,66.09213080095657,73.76257700273578,73.76257700273578
chewinggum,train,normal,chewinggum/Data/Images/Normal/190.JPG,1118,1342,1.2003577817531306,70.43019256763061,64.81567441327259,56.55691715832776,65.54558118206613,73.1195626277851,73.1195626277851
chewinggum,test,normal,chewinggum/Data/Images/Normal/256.JPG,1118,1342,1.2003577817531306,69.51662938662557,64.49682342057486,56.40835575023528,65.09675970236397,73.51504156643124,73.51504156643124
chewinggum,train,normal,chewinggum/Data/Images/Normal/394.JPG,1118,1342,1.2003577817531306,72.00388374492454,66.0466662578748,57.76783576697797,66.85584821202434,74.39183095183255,74.39183095183255
chewinggum,test,normal,chewinggum/Data/Images/Normal/299.JPG,1118,1342,1.2003577817531306,73.1291013599439,67.39823881798719,58.94288222261917,68.14073326597155,74.95982525294374,74.95982525294374
chewinggum,test,normal,chewinggum/Data/Images/Normal/319.JPG,1118,1342,1.2003577817531306,70.97899498519018,65.60899013300843,57.44767175257072,66.28791100245542,75.0694468351106,75.0694468351106
chewinggum,train,normal,chewinggum/Data/Images/Normal/214.JPG,1118,1342,1.2003577817531306,69.26101138663091,64.24345621972385,56.280801356478065,64.87010349543708,73.80298439259512,73.80298439259512
chewinggum,train,normal,chewinggum/Data/Images/Normal/327.JPG,1118,1342,1.2003577817531306,72.65605829549787,66.7438061366769,58.17249772720608,67.5197959684235,74.05536744332468,74.05536744332468
chewinggum,test,normal,chewinggum/Data/Images/Normal/231.JPG,1118,1342,1.2003577817531306,69.97873371386524,64.76699529978218,56.68098171367329,65.41119440986006,74.38971075534384,74.38971075534384
chewinggum,test,normal,chewinggum/Data/Images/Normal/313.JPG,1118,1342,1.2003577817531306,73.77980292677205,67.6209872856842,58.797711343174555,68.44567089410779,75.07832813608712,75.07832813608712
chewinggum,train,normal,chewinggum/Data/Images/Normal/003.JPG,1118,1342,1.2003577817531306,70.36844455582542,65.06430007278273,56.84515941549872,65.71493298923723,73.73473588232905,73.73473588232905
chewinggum,train,normal,chewinggum/Data/Images/Normal/448.JPG,1118,1342,1.2003577817531306,71.25733225981034,65.88739739101919,57.57683909685435,66.54128753442517,76.0913470659198,76.0913470659198
chewinggum,test,normal,chewinggum/Data/Images/Normal/472.JPG,1118,1342,1.2003577817531306,67.60837094662867,62.871417183655076,55.642156928089065,63.528141321126455,71.86599925713047,71.86599925713047
chewinggum,test,normal,chewinggum/Data/Images/Normal/000.JPG,1118,1342,1.2003577817531306,69.5135501174388,64.71148314133445,56.938783195454945,65.29864512155781,75.45141718423136,75.45141718423136
chewinggum,train,normal,chewinggum/Data/Images/Normal/338.JPG,1118,1342,1.2003577817531306,71.76641743692831,66.26560562959725,57.94423923388849,66.98160103335475,74.43397976069089,74.43397976069089
chewinggum,test,normal,chewinggum/Data/Images/Normal/345.JPG,1118,1342,1.2003577817531306,71.2124582432436,65.73682446032808,57.40584501278363,66.41435632609861,73.88548314396618,73.88548314396618
chewinggum,test,normal,chewinggum/Data/Images/Normal/392.JPG,1118,1342,1.2003577817531306,69.52447419145857,63.88057634321454,55.78124925017796,64.63514659187553,73.76956355176799,73.76956355176799
chewinggum,train,normal,chewinggum/Data/Images/Normal/106.JPG,1118,1342,1.2003577817531306,69.26835897613633,64.03741512014481,56.0682897925559,64.71173574804914,74.54603970305729,74.54603970305729
chewinggum,train,normal,chewinggum/Data/Images/Normal/209.JPG,1118,1342,1.2003577817531306,70.42816038326903,65.36819794768708,57.22310704926031,65.96709780878672,74.0607814209231,74.0607814209231
chewinggum,train,normal,chewinggum/Data/Images/Normal/298.JPG,1118,1342,1.2003577817531306,72.35036817928545,66.44090735798704,57.788249588764266,67.21665857969708,74.17737287635414,74.17737287635414
chewinggum,train,normal,chewinggum/Data/Images/Normal/288.JPG,1118,1342,1.2003577817531306,71.4873936585717,65.88904300046123,57.57173297537384,66.6209019725985,74.5632637772657,74.5632637772657
chewinggum,train,normal,chewinggum/Data/Images/Normal/285.JPG,1118,1342,1.2003577817531306,72.81375220281053,67.11282788884772,58.548654452676566,67.83938211997686,74.67291346485642,74.67291346485642
chewinggum,train,normal,chewinggum/Data/Images/Normal/310.JPG,1118,1342,1.2003577817531306,71.28344472911762,65.46982049593564,57.02275726560896,66.23435171385991,72.74368297570383,72.74368297570383
